Applicant_ID,Age,Monthly_Income_LKR,Business_Type,Utility_Bill_Late_Days,Mobile_Reload_Consistency,Digital_Literacy_Score,Community_Group_Member,Existing_Loans,Dependents,Loan_Default
1086,60,135978,0,17,0.7063250645427475,82.66183455024887,1,2,4,1
1087,48,74666,3,1,0.2552236327102797,36.55957010039668,0,0,4,0
1088,34,110683,1,20,0.20453265162365383,35.369668658073394,1,0,1,0
1089,64,134097,0,14,0.9496728227670359,30.247902916792658,0,2,1,0
1090,20,135420,1,19,0.8575413087519437,97.53732771464209,1,1,0,0
1091,44,106315,3,17,0.847346536911225,17.011541730928148,1,0,2,0
1092,26,112834,3,14,0.9075394204015816,89.82380639532352,1,2,0,0
1093,28,49153,1,18,0.7600274182176836,77.68033321398879,1,2,0,1
1094,43,144415,2,22,0.2835233037984652,7.6479955499313075,0,1,2,1
1095,20,111325,1,23,0.5192801504589785,98.67291015008487,0,1,1,1
1096,63,144701,3,11,0.7785195891717036,27.136596353901055,1,1,2,0
1097,27,47999,1,12,0.42426756863321674,9.858292702241233,0,1,3,0
1098,43,90318,2,21,0.7499250913089901,82.93142341257594,1,1,3,0
1099,30,35814,1,10,0.2195987586141219,70.66755336776998,0,0,3,0
1100,36,111077,2,4,0.4449098727036746,61.72188058779008,0,2,4,0
1101,27,125474,2,0,0.6393042690217381,15.598086369893316,0,0,1,0
1102,54,37443,1,23,0.7056718636049939,47.84961162559619,0,0,1,0
1103,54,110993,1,2,0.6616325315695286,78.05560268872138,1,0,4,0
1104,52,110916,0,21,0.7582050208587436,30.362393814384024,1,0,0,0
1105,24,108319,3,18,0.20487099859187127,31.168982851504147,1,0,3,0
1106,61,144777,2,22,0.2807529599820172,0.3140906048122116,1,1,3,1
1107,58,52368,0,6,0.8951554018233161,17.424340164537956,1,1,0,0
1108,60,50328,1,11,0.745398915272129,87.54056251218343,1,2,2,0
1109,47,91942,3,14,0.29034531414880904,44.17464916377071,0,0,2,0
1110,26,126751,0,24,0.8736595499188635,98.4234499234434,1,2,1,1
1111,28,134131,2,4,0.39378497425965353,39.57079635737926,0,1,4,0
1112,27,62306,0,14,0.5826079073561787,71.51864547802413,0,1,1,0
1113,31,120451,2,7,0.31615721030772825,28.191904290472912,1,1,2,0
1114,53,74915,1,9,0.7680880451373653,36.38096411409335,0,0,0,0
1115,52,72219,3,15,0.7334835368114143,19.072598759089466,0,0,1,0
1116,42,115879,3,7,0.368889976932909,34.7062368499395,0,1,3,0
1117,43,146939,3,0,0.8907206134856016,54.72375204206431,0,2,3,0
1118,56,99644,1,11,0.5210448193757697,99.17728809792494,1,2,0,1
1119,54,95279,2,4,0.4340120728565935,66.42017130717856,0,1,2,0
1120,63,88028,1,2,0.3218636715716284,19.924595440831403,0,2,3,1
1121,59,139263,3,0,0.41293441001243,4.496144159155113,1,1,3,0
1122,41,35126,1,3,0.21762153697905362,12.63564813145106,0,2,4,1
1123,46,87329,1,7,0.6666059939648925,56.255520127304735,1,1,1,0
1124,54,62632,1,2,0.8737845970751583,76.51603288167664,0,2,2,0
1125,20,142099,2,9,0.6391843595533135,94.0419207300747,1,0,1,0
1126,54,100310,0,1,0.3754191695391006,1.5823171996820817,1,1,2,0
1127,56,144945,0,10,0.22693534257109818,52.27601415618698,1,1,3,1
1128,33,90176,1,24,0.3717024586070423,47.086735622317676,1,2,4,1
1129,22,121066,0,9,0.5328971424568738,65.6055021975704,1,1,1,0
1130,20,140500,0,20,0.8076891429598372,55.95788544653419,0,1,3,0
1131,24,79327,1,13,0.3502742820302193,68.70391505824806,0,1,2,0
1132,45,103904,1,6,0.7758331626837489,65.80825847491903,0,0,1,0
1133,33,38797,3,1,0.8935467746815069,11.70117248579462,1,0,1,0
1134,58,82882,0,8,0.5631574784866857,79.97179136187196,0,2,3,0
1135,46,48718,2,15,0.8571455933140746,12.323257571632485,0,0,1,0
1136,28,69560,1,12,0.6437258784280765,69.85306252091371,0,2,4,1
1137,34,111589,3,8,0.709672669664724,41.614536764060674,0,0,4,0
1138,34,57116,2,19,0.6210227682705622,51.38507345765979,0,2,3,1
1139,45,71244,0,3,0.5705381734010735,90.32980143757105,1,0,2,0
1140,61,136721,3,21,0.3877227534206795,88.98837264734865,1,0,3,0
1141,32,36645,1,9,0.44255524756883685,81.78563056550296,1,2,4,1
1142,51,82523,2,21,0.4319760951548872,51.014838045632324,1,1,0,1
1143,58,54256,1,11,0.6506311447630517,73.62398101338331,0,1,0,0
1144,51,136376,0,16,0.29596295441911197,51.289705551880935,0,0,1,0
1145,23,135158,2,13,0.9334333525618681,86.96060824747775,0,2,1,0
1146,49,88173,0,13,0.7765241162264906,40.27758332328999,0,1,0,0
1147,56,72430,0,24,0.5211565047305549,97.02353444148768,1,2,4,1
1148,42,74282,3,1,0.3268993156211024,93.23227582288776,0,1,1,0
1149,58,98374,1,20,0.9055937357773087,74.16026194517855,0,2,3,0
1150,64,103244,2,24,0.8590224720809323,27.9415884176072,1,0,3,0
1151,34,46694,0,19,0.7773772421737435,13.16535887932584,1,2,4,1
1152,62,91264,0,10,0.41723763792899393,85.47034500931974,1,1,1,0
1153,48,110060,2,15,0.5219573099469352,16.530228613796126,1,0,3,0
1154,55,132416,0,18,0.2821986019619387,85.42607889973357,1,2,1,1
1155,32,92545,3,22,0.3512316197820254,49.07650067123605,0,1,1,1
1156,51,74224,3,5,0.8264133098533863,40.65567838081042,1,0,3,0
1157,26,137516,3,23,0.7720309750805472,90.31907788344292,0,2,0,1
1158,41,132945,3,18,0.6747886103807478,60.38509825402779,1,1,3,0
1159,47,48224,0,4,0.9165813807409384,57.661400712971776,1,2,4,0
1160,21,75738,2,3,0.6666132142504364,55.87659446243977,0,2,2,0
1161,61,60150,2,14,0.5735743999708887,37.11695160195314,1,0,3,0
1162,64,98731,2,3,0.4722965970446102,78.56431035291273,1,0,1,0
1163,25,84688,2,19,0.9523588045889382,25.2798444015773,0,1,1,0
1164,47,134929,1,9,0.26617236921948284,93.88949600412751,1,0,3,0
1165,47,143618,2,23,0.9447098976486468,89.39852050469608,0,1,2,0
1166,63,108509,1,21,0.8613717279448148,33.748032567489815,1,2,3,1
1167,63,43577,1,2,0.30394393962856103,72.94637698316637,1,2,2,1
1168,39,43070,3,4,0.6519874861402029,57.32231944495915,1,1,2,0
1169,49,43666,1,5,0.8932383853992696,33.76493019992346,1,2,4,0
1170,30,92761,0,20,0.6574473308857229,98.85216479954467,1,0,1,0
1171,47,71368,1,21,0.925759857248498,2.5237345848264203,1,2,1,0
1172,44,41783,3,7,0.954387053452834,25.264603062128664,0,0,2,0
1173,58,146530,1,6,0.5379076177474447,52.00740611111504,1,1,1,0
1174,52,76914,0,20,0.5018509291250589,52.19530034785639,0,1,0,1
1175,20,105507,0,9,0.9490569231753254,58.89330749455641,1,2,2,0
1176,46,114026,0,5,0.7401120489197346,75.16761720229192,0,2,1,0
1177,32,146255,3,13,0.29281814507853543,62.34778305192964,0,0,0,0
1178,60,145616,3,3,0.23383339937814496,60.0281460528037,1,0,4,0
1179,22,102526,2,24,0.6517032407978105,5.351446291304329,0,2,1,1
1180,58,105835,3,12,0.9441367723507397,37.65302877892983,0,2,0,0
1181,25,80765,0,19,0.8753989619246547,23.2055739701156,0,1,3,0
1182,27,54956,0,16,0.7406781971714691,26.537011160197544,0,1,3,0
1183,46,122895,3,22,0.31129267911287006,55.43374743403449,0,1,0,1
1184,28,81240,1,6,0.40338510699895647,19.95053149296084,0,2,2,1
1185,56,72148,3,3,0.900408981242093,29.394910101689753,1,2,2,0
1186,52,129270,3,13,0.3462457893255204,23.70847085173401,0,2,1,1
1187,61,39757,0,2,0.42275152660034765,94.85029432181948,1,1,3,0
1188,63,54097,2,23,0.30368052095635356,94.46657321710951,0,2,2,1
1189,43,45395,0,4,0.7408865851315289,60.99415585960517,1,0,2,0
1190,34,51241,2,15,0.9551858442905676,92.45224687318999,1,2,3,0
1191,51,138892,0,22,0.41517442527630877,78.58126454683732,0,2,4,1
1192,51,62696,3,19,0.580325286280059,58.99478828018088,1,2,2,1
1193,43,105480,0,3,0.7074717917689635,0.6435211496795712,1,2,0,0
1194,60,81163,0,23,0.9995729985725046,77.2516286079404,1,2,1,0
1195,31,54816,0,23,0.2838464519980577,70.24883415884689,1,0,2,0
1196,58,84840,3,1,0.5988566396045674,61.5253653282414,0,0,2,0
1197,21,137547,3,17,0.508096095922,76.04243116824718,1,2,4,1
1198,22,87853,3,18,0.8926561321778841,51.29221647747657,1,1,0,0
1199,56,59917,3,18,0.5807741848093247,70.4083271321339,1,2,1,1
1200,36,131731,2,16,0.2887820196681185,93.51720867264933,0,2,2,1
1201,21,56566,2,13,0.7075393162292669,37.580501584608626,1,2,1,0
1202,21,110452,1,18,0.8166244946111039,70.81218349006254,1,1,3,0
1203,47,97823,3,21,0.20230500133249169,47.568781801095874,0,1,2,1
1204,42,55806,2,23,0.8871653483365036,67.43996518139815,0,1,2,0
1205,56,110520,0,12,0.3488184000045325,76.28933355543641,0,0,3,0
1206,51,36759,3,11,0.6416554917227023,4.545250043579596,1,1,4,0
1207,52,76949,1,5,0.5326380005499601,64.66004439486619,1,0,2,0
1208,20,127374,1,20,0.7757230532884243,22.674118440694457,1,0,1,0
1209,38,37482,1,3,0.49692929182859347,67.00325378075668,1,1,0,0
1210,21,59442,0,18,0.8958105413453687,46.83301859338135,1,1,1,0
1211,63,68719,2,15,0.7843970887670322,77.35527418648871,0,1,4,0
1212,45,93066,0,12,0.7181705368503373,12.340081520559643,1,0,0,0
1213,51,128501,3,3,0.8369924764502834,62.63223516561951,1,2,1,0
1214,25,37079,1,22,0.8032184279427059,27.847072892755232,1,1,1,0
1215,51,37717,0,16,0.2287509399372427,85.29819953305915,1,1,3,1
1216,23,94676,0,22,0.5157874830758625,92.83835056363074,1,1,4,1
1217,30,62952,2,0,0.9446458378531919,99.63982936790555,1,0,3,0
1218,36,121444,2,17,0.300579415193781,79.60074024272834,1,0,0,0
1219,57,77460,1,19,0.7896772403456411,75.37340704280045,1,2,3,1
1220,43,125397,0,16,0.9796734490682637,21.550075886755103,1,1,4,0
1221,24,107847,0,14,0.24175890323597732,33.600705899010876,0,0,2,0
1222,53,128607,2,10,0.7457551045012885,46.56825417622795,0,2,2,0
1223,25,124106,0,24,0.5745233130408243,77.33810477822497,0,1,0,1
1224,41,53449,0,21,0.6633402042997778,91.49658650779686,1,0,2,0
1225,30,68536,0,12,0.2682730691874599,18.91391000229846,0,1,3,1
1226,35,99077,2,0,0.2344055614935516,92.23674846701029,0,1,0,0
1227,52,73258,1,16,0.7334933284407374,69.5624652354058,0,0,4,0
1228,28,83302,3,5,0.8586475438565744,61.077073068503864,0,0,0,0
1229,25,63865,1,3,0.8256122679463738,19.98412712819395,1,0,0,0
1230,35,41645,3,19,0.63504458229299,5.552503280915055,0,1,1,0
1231,48,73000,0,15,0.2798934569089426,56.84648985079399,1,1,1,1
1232,22,61737,1,14,0.7504355550688111,65.15156833288924,1,2,0,0
1233,39,46485,3,14,0.3935111068433168,21.078144935468824,1,1,2,0
1234,55,73565,2,5,0.9288549622139068,55.64562058254564,0,0,1,0
1235,38,60522,2,14,0.8706122876365641,85.64934027625736,1,1,4,0
1236,45,100155,1,13,0.7675063736699128,83.506594545502,1,2,3,0
1237,22,90168,1,10,0.9590767646649043,92.73551805862972,1,2,1,0
1238,38,87487,0,6,0.22513745720901834,36.588580955688045,1,0,0,0
1239,39,47342,1,8,0.7889603400486096,31.80495725509187,0,0,2,0
1240,51,75806,0,15,0.4641942234691243,74.94260059808087,0,2,3,1
1241,26,83770,0,4,0.9248527085490923,43.1112405097005,0,2,1,0
1242,60,113623,2,24,0.41334015732958207,8.754866402778061,1,2,2,1
1243,52,138177,2,19,0.7798851994520137,28.28011306704997,0,0,2,0
1244,59,134785,3,9,0.9021176157206252,41.85822855314891,0,2,2,0
1245,58,110629,2,17,0.23332545470614596,29.251642547625202,1,2,0,1
1246,37,87603,2,2,0.5181180636736289,33.220557094732165,0,0,4,0
1247,59,147726,1,12,0.8098472256175511,29.377590617439076,0,1,2,0
1248,20,116974,2,10,0.5639351116060697,4.149916718307944,1,1,3,0
1249,30,140947,3,16,0.41380210383487626,63.709470082444255,0,2,1,1
1250,47,61399,1,21,0.37584427905855206,59.72924203534693,0,1,3,1
1251,44,120382,3,12,0.30521461353310236,65.33834984786806,1,1,0,1
1252,42,116244,2,5,0.8857036478850258,19.230989603362747,1,1,0,0
1253,50,144575,3,16,0.6602843226012448,29.565454161248528,1,1,3,0
1254,49,145904,1,12,0.26110795599316483,61.96159269449223,1,2,4,1
1255,61,111534,0,18,0.5060642588565083,59.96275684599214,1,1,0,0
1256,54,90106,3,20,0.4941869206440879,50.63303093542678,1,1,0,1
1257,26,147599,3,18,0.34539135256757036,35.04132500101974,1,0,3,0
1258,35,65678,1,9,0.5484061003777525,91.293100477469,1,2,0,1
1259,45,111218,1,2,0.46567949231450917,33.97702422988438,1,0,4,0
1260,21,98230,3,13,0.47344296439374606,45.56191564372516,1,0,4,0
1261,20,149684,2,18,0.7912212462303669,67.81138309542088,0,2,4,1
1262,31,109055,3,4,0.37861070840415706,54.302143086676416,0,1,1,0
1263,24,91373,1,4,0.7134879670842844,34.68859763643856,0,0,4,0
1264,56,66480,0,19,0.656519699104748,43.564479045650984,1,2,4,1
1265,51,120230,0,16,0.6544740098702939,79.44808178535061,1,1,1,0
1266,28,103836,2,20,0.7304058769134207,27.812915548661245,1,2,2,1
1267,60,107258,3,9,0.6387056289565232,14.225523977681542,0,0,0,0
1268,54,74986,0,4,0.9034040918771078,31.31632018297771,1,1,4,0
1269,38,59160,3,3,0.7404640735602079,84.95342154879013,0,1,0,0
1270,35,120595,1,5,0.6375706010971105,8.898971485634666,0,2,3,0
1271,22,136358,0,3,0.8638104962301159,99.16960733724518,0,1,0,0
1272,39,114111,2,6,0.6849172519467839,54.10028989276625,1,0,1,0
1273,43,99929,1,6,0.43291539822814323,98.4845743967094,1,0,0,0
1274,52,108506,2,17,0.365675934541257,93.89964220859775,1,0,0,0
1275,43,69911,1,2,0.32186222853014307,45.28137142109168,0,2,0,1
1276,30,122127,0,0,0.9195641700368813,19.84910746053491,1,1,2,0
1277,27,66821,2,23,0.7681083454384527,16.488477656513844,1,1,2,0
1278,55,110039,2,24,0.9499027505314566,23.99893638699575,0,1,3,0
1279,57,95535,1,3,0.6826334445719544,71.01326405645374,1,0,1,0
1280,59,148453,2,5,0.57872070519593,27.294999473148785,1,1,0,0
1281,39,119458,1,8,0.24777319117671148,34.142526960429834,1,0,0,0
1282,54,47175,1,21,0.7373138252368239,44.877880399461475,1,1,0,0
1283,44,89771,1,13,0.665767007814585,91.32326804214563,1,0,0,0
1284,54,141660,1,11,0.9921671148700972,18.939341788484608,0,1,2,0
1285,44,121925,0,24,0.39132702222579446,0.5026552609803114,1,2,3,1
1286,48,148374,1,19,0.6245898842294687,6.0096410378170155,0,2,4,1
1287,37,101358,3,23,0.7207658680944582,90.4766341680118,0,0,1,0
1288,37,52327,2,24,0.715672939793875,64.7516464843363,0,0,0,0
1289,21,82057,3,3,0.6490348343587222,27.304061932780677,1,1,3,0
1290,54,41150,0,20,0.8215424082617804,17.719250101119112,1,1,4,0
1291,35,39425,3,23,0.36398496762145316,29.426673663711433,0,2,3,1
1292,60,51032,2,11,0.7805017602195328,11.479692725128011,1,1,2,0
1293,55,37198,3,9,0.6957876571464714,94.1532910284441,1,0,4,0
1294,52,95500,0,21,0.9168600894356587,78.42061743652668,0,0,3,0
1295,23,88394,1,6,0.8777555512268653,46.23911769125407,0,0,2,0
1296,52,55079,3,2,0.45211763130604266,86.49626051152019,1,0,3,0
1297,33,71220,0,22,0.4209898599801225,24.945820429323227,0,0,3,0
1298,40,76874,0,13,0.9853226590819584,71.71205684721936,1,2,4,0
1299,39,48859,2,23,0.6218121447322053,85.61324990137435,0,2,2,1
1300,27,85460,2,9,0.9251367711315495,35.67687116232726,1,0,0,0
1301,26,66419,3,15,0.33110481902438577,75.74644454507177,1,1,1,1
1302,22,43705,1,15,0.7142551318401396,29.507234926430936,1,0,4,0
1303,36,77880,0,21,0.847888149888469,29.88571352590308,1,2,2,1
1304,52,58236,3,9,0.9579161996691574,10.705717855418605,1,0,3,0
1305,31,122955,0,24,0.4698721128136188,44.00580465093987,1,2,2,1
1306,41,120514,0,12,0.7799849359392421,72.97119064974223,1,2,1,0
1307,41,138145,1,5,0.6310504072316953,94.02208055712849,0,0,1,0
1308,49,50358,1,11,0.24850314085317457,60.379699192909605,1,0,0,0
1309,57,134713,3,8,0.7519997898471547,86.3135537735739,0,1,0,0
1310,57,129914,1,12,0.7520772465902748,82.24946492902271,1,2,1,0
1311,64,137870,1,3,0.9444854438772297,17.334305297528086,0,1,4,0
1312,27,111918,3,23,0.597849956935178,48.58174289126315,1,0,4,0
1313,46,49596,1,10,0.38420073656841175,11.692353552539148,0,2,3,1
1314,46,68572,2,19,0.23565105875894332,68.2153161561635,1,1,0,1
1315,53,113757,0,17,0.5325137493487246,94.98996682460759,1,1,3,0
1316,40,36279,0,10,0.4415333600620015,13.70894580787565,0,1,0,0
1317,49,98197,0,24,0.8088706448191005,73.38831308025414,1,0,1,0
1318,52,146496,0,20,0.4834142118728373,63.2238150867861,0,0,4,0
1319,47,97516,3,3,0.9592569570518752,58.36050370080997,1,0,4,0
1320,52,42083,0,17,0.9698481623902275,39.012023468833924,1,2,1,0
1321,24,144397,0,0,0.6967268721741664,35.513164775381256,0,0,3,0
1322,38,52771,0,6,0.9429282296119064,4.524918901888785,1,2,3,0
1323,23,64975,0,5,0.8086834756115966,21.790870825201345,0,1,2,0
1324,54,80648,2,14,0.637487712780101,1.5176882286826898,0,1,0,0
1325,36,83285,0,17,0.34424634833822254,58.14171055820205,1,0,3,0
1326,63,54063,2,23,0.5668783548110721,10.585323587790885,0,1,1,1
1327,47,102642,3,10,0.6486995706900941,87.30193940297161,1,0,3,0
1328,49,125093,1,19,0.8911692645880083,52.314302069716526,1,2,4,0
1329,48,149390,0,23,0.585066701228532,69.96899090587084,0,1,0,1
1330,25,121143,1,14,0.9181397381423653,41.08570918404965,1,0,2,0
1331,54,72599,1,15,0.7394791832187753,56.057980900104866,0,1,0,0
1332,60,86920,3,6,0.3095992504429371,94.26591769666305,1,1,4,0
1333,56,63529,1,20,0.9959850954600744,8.273403962367077,0,0,4,0
1334,43,70954,2,9,0.6217861286031301,25.393777192369615,0,1,4,0
1335,48,62856,1,11,0.5134866371272631,77.99883269105443,0,1,4,0
1336,50,37573,1,23,0.7272910115756213,9.873720688266586,1,1,1,0
1337,54,113344,1,13,0.28711465118483126,7.566110390411085,1,1,2,1
1338,52,70367,0,24,0.7092309174026836,36.15413987540386,1,2,4,1
1339,40,137337,0,4,0.5985888003994184,9.216795847243231,1,1,4,0
1340,51,141732,2,20,0.5253392559988666,58.507844220620306,1,1,3,1
1341,42,134608,2,17,0.9624160169431193,22.627525081659982,1,0,2,0
1342,52,95774,0,4,0.6180317733856426,89.56979631993724,0,2,0,0
1343,22,58752,2,2,0.3752939835759508,78.35000808452567,1,0,2,0
1344,37,90029,0,22,0.5671707835018389,69.97052060994761,1,0,2,0
1345,44,52685,3,4,0.9355099236581381,61.694402738450194,0,0,2,0
1346,61,86693,1,23,0.3408763770644757,86.34657303414633,1,2,4,1
1347,50,90961,1,16,0.3711656309505895,22.30620615427569,1,0,4,0
1348,22,141937,2,18,0.210423654205667,87.31088427642277,1,0,1,0
1349,59,111908,0,18,0.21135203951661374,78.94922984240523,1,0,0,0
1350,43,109532,0,24,0.8635133015668102,74.81608263876855,0,1,3,0
1351,51,116994,2,20,0.7856980854743647,56.1255678074924,0,0,2,0
1352,41,91133,0,11,0.48403284516156664,24.62441609706001,0,2,0,1
1353,42,132425,3,24,0.7586489257820583,42.35479159918963,1,2,0,1
1354,21,96268,1,8,0.5161647410479762,79.35706545388015,0,1,1,0
1355,46,127201,2,0,0.9623174367982621,3.1778484357324444,1,2,3,0
1356,61,73243,2,17,0.9736421451408279,78.20507692637582,0,2,2,0
1357,21,92384,0,20,0.5142350206474747,24.00707404875665,0,1,3,1
1358,45,66653,2,3,0.8833775250726945,14.430920072160303,1,0,1,0
1359,36,61657,3,9,0.8184712333579729,11.570131818030216,1,1,4,0
1360,59,74952,0,24,0.44799994973743146,2.725001195081511,0,0,0,0
1361,52,57180,0,6,0.3856318631208848,52.35864852214529,1,0,2,0
1362,28,132432,0,21,0.5665877203142671,21.82598726937295,1,2,4,1
1363,62,113411,0,22,0.8250790724915251,98.94317657796316,0,1,1,0
1364,58,36622,3,0,0.9681342277829963,57.443675587220575,0,2,3,0
1365,48,83756,0,16,0.8108632550932582,13.788526935601041,1,2,0,0
1366,61,75809,2,23,0.8841655880146961,68.87625408113654,1,0,2,0
1367,45,51725,3,1,0.6824514449364132,89.77435665097254,0,2,4,0
1368,54,96396,1,10,0.8683262646737007,74.51794953696144,1,1,4,0
1369,44,86226,1,8,0.8275366864027343,7.6439861039447665,1,2,0,0
1370,43,141296,2,6,0.5015884335410241,89.58841811926595,1,2,3,0
1371,32,116182,2,21,0.6415922416965769,79.39293858599648,1,0,1,0
1372,26,117565,3,16,0.843802497591756,15.830390010561434,1,1,3,0
1373,55,64402,1,16,0.23684538735196511,5.1785888732816865,1,2,3,1
